qacc	sacc	pident	qcovs	ppos	evalue	bitscore	sseqid	stitle
A0A1D3SPX3	tr|A0A1A8WCG7|A0A1A8WCG7_PLAMA	29.787	14	51.06	8.7	26.6	tr|A0A1A8WCG7|A0A1A8WCG7_PLAMA	tr|A0A1A8WCG7|A0A1A8WCG7_PLAMA WD domain G-beta repeat domain containing protein OS=Plasmodium malariae OX=5858 GN=WLP1 PE=4 SV=1
A0A1D3SPX3	tr|A0A1A8WVU1|A0A1A8WVU1_PLAMA	31.250	18	43.75	9.1	25.8	tr|A0A1A8WVU1|A0A1A8WVU1_PLAMA	tr|A0A1A8WVU1|A0A1A8WVU1_PLAMA 40S ribosomal protein S18, putative OS=Plasmodium malariae OX=5858 GN=PmlGA01_090027300 PE=3 SV=1
A0A1D3SQ01	tr|A0A1D3SQ01|A0A1D3SQ01_PLAMA	100.000	100	100.00	0.0	588	tr|A0A1D3SQ01|A0A1D3SQ01_PLAMA	tr|A0A1D3SQ01|A0A1D3SQ01_PLAMA NAD(P)H-hydrate epimerase OS=Plasmodium malariae OX=5858 GN=PmUG01_12057200 PE=3 SV=1
A0A1D3SQ01	tr|A0A1A8WE96|A0A1A8WE96_PLAMA	23.276	39	39.66	2.4	28.1	tr|A0A1A8WE96|A0A1A8WE96_PLAMA	tr|A0A1A8WE96|A0A1A8WE96_PLAMA Transcription initiation TFIID-like, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_13031300 PE=3 SV=1
A0A1D3SQ01	tr|A0A1A8WBF1|A0A1A8WBF1_PLAMA	31.915	16	46.81	2.6	28.1	tr|A0A1A8WBF1|A0A1A8WBF1_PLAMA	tr|A0A1A8WBF1|A0A1A8WBF1_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_14035000 PE=4 SV=1
A0A1D3SQ01	tr|A0A1D3SMY9|A0A1D3SMY9_PLAMA	33.333	10	55.56	2.8	28.1	tr|A0A1D3SMY9|A0A1D3SMY9_PLAMA	tr|A0A1D3SMY9|A0A1D3SMY9_PLAMA Myosin E, putative OS=Plasmodium malariae OX=5858 GN=myoE PE=3 SV=1
A0A1D3SQ01	tr|A0A1D3JK18|A0A1D3JK18_PLAMA	37.778	15	55.56	2.9	28.1	tr|A0A1D3JK18|A0A1D3JK18_PLAMA	tr|A0A1D3JK18|A0A1D3JK18_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_01015400 PE=4 SV=1
A0A1D3SQ30	tr|A0A1D3SQ30|A0A1D3SQ30_PLAMA	100.000	100	100.00	0.0	583	tr|A0A1D3SQ30|A0A1D3SQ30_PLAMA	tr|A0A1D3SQ30|A0A1D3SQ30_PLAMA Polyprenol reductase OS=Plasmodium malariae OX=5858 GN=PmUG01_12061000 PE=3 SV=1
A0A1D3SQ30	tr|A0A1C3KD32|A0A1C3KD32_PLAMA	29.240	55	48.54	4.93e-06	45.4	tr|A0A1C3KD32|A0A1C3KD32_PLAMA	tr|A0A1C3KD32|A0A1C3KD32_PLAMA 3-oxo-5-alpha-steroid 4-dehydrogenase, putative OS=Plasmodium malariae OX=5858 GN=PmlGA01_090036700 PE=3 SV=1
A0A1D3SQ30	tr|A0A1D3SNW3|A0A1D3SNW3_PLAMA	39.024	12	58.54	0.34	30.8	tr|A0A1D3SNW3|A0A1D3SNW3_PLAMA	tr|A0A1D3SNW3|A0A1D3SNW3_PLAMA Protein transport protein SEC61 subunit alpha, putative OS=Plasmodium malariae OX=5858 GN=SEC61 PE=3 SV=1
A0A1D3SQ30	tr|A0A1D3PBS1|A0A1D3PBS1_PLAMA	38.776	17	53.06	0.96	29.6	tr|A0A1D3PBS1|A0A1D3PBS1_PLAMA	tr|A0A1D3PBS1|A0A1D3PBS1_PLAMA Tyrosine kinase-like protein, putative OS=Plasmodium malariae OX=5858 GN=TKL2 PE=4 SV=1
A0A1D3SQ30	tr|A0A1A8WF24|A0A1A8WF24_PLAMA	39.216	17	52.94	1.4	28.9	tr|A0A1A8WF24|A0A1A8WF24_PLAMA	tr|A0A1A8WF24|A0A1A8WF24_PLAMA Chaperone binding protein, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_12030400 PE=4 SV=1
A0A1D3SQ47	tr|A0A1D3SQ47|A0A1D3SQ47_PLAMA	100.000	100	100.00	0.0	984	tr|A0A1D3SQ47|A0A1D3SQ47_PLAMA	tr|A0A1D3SQ47|A0A1D3SQ47_PLAMA 6-phosphogluconate dehydrogenase, decarboxylating OS=Plasmodium malariae OX=5858 GN=PmUG01_12062300 PE=3 SV=1
A0A1D3SQ47	tr|A0A1D3JKM7|A0A1D3JKM7_PLAMA	35.294	13	55.88	0.48	31.6	tr|A0A1D3JKM7|A0A1D3JKM7_PLAMA	tr|A0A1D3JKM7|A0A1D3JKM7_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_02015600 PE=4 SV=1
A0A1D3SQ47	tr|A0A1D3TEY3|A0A1D3TEY3_PLAMA	24.000	20	43.00	1.5	29.6	tr|A0A1D3TEY3|A0A1D3TEY3_PLAMA	tr|A0A1D3TEY3|A0A1D3TEY3_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_14056100 PE=4 SV=1
A0A1D3SQ47	tr|A0A1D3JM22|A0A1D3JM22_PLAMA	39.130	10	60.87	1.6	29.6	tr|A0A1D3JM22|A0A1D3JM22_PLAMA	tr|A0A1D3JM22|A0A1D3JM22_PLAMA STP1 protein OS=Plasmodium malariae OX=5858 GN=PmUG01_07012200 PE=4 SV=1
A0A1D3SQ47	tr|A0A1A8WMH1|A0A1A8WMH1_PLAMA	33.333	11	47.37	3.7	28.5	tr|A0A1A8WMH1|A0A1A8WMH1_PLAMA	tr|A0A1A8WMH1|A0A1A8WMH1_PLAMA Alpha/beta hydrolase, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_03013800 PE=4 SV=1
A0A1D3SQA0	tr|A0A1D3SQA0|A0A1D3SQA0_PLAMA	100.000	100	100.00	0.0	2754	tr|A0A1D3SQA0|A0A1D3SQA0_PLAMA	tr|A0A1D3SQA0|A0A1D3SQA0_PLAMA Crossover junction endonuclease MUS81 OS=Plasmodium malariae OX=5858 GN=MUS81 PE=3 SV=1
A0A1D3SQA0	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA	40.541	3	62.16	0.024	37.4	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA Vacuolar protein sorting-associated protein 35, putative OS=Plasmodium malariae OX=5858 GN=VPS35 PE=3 SV=1
A0A1D3SQA0	tr|A0A1A8VTW5|A0A1A8VTW5_PLAMA	29.060	8	47.01	0.51	33.1	tr|A0A1A8VTW5|A0A1A8VTW5_PLAMA	tr|A0A1A8VTW5|A0A1A8VTW5_PLAMA Inner membrane complex protein 1i, putative OS=Plasmodium malariae OX=5858 GN=PMALA_004550 PE=4 SV=1
A0A1D3SQA0	tr|A0A1D3SQ32|A0A1D3SQ32_PLAMA	31.646	5	54.43	1.1	32.0	tr|A0A1D3SQ32|A0A1D3SQ32_PLAMA	tr|A0A1D3SQ32|A0A1D3SQ32_PLAMA WD repeat-containing protein OS=Plasmodium malariae OX=5858 GN=PmUG01_12059500 PE=4 SV=1
A0A1D3SQA0	tr|A0A1D3JLZ2|A0A1D3JLZ2_PLAMA	27.419	4	62.90	3.8	30.4	tr|A0A1D3JLZ2|A0A1D3JLZ2_PLAMA	tr|A0A1D3JLZ2|A0A1D3JLZ2_PLAMA DEAD/DEAH box helicase, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_07014900 PE=4 SV=1
A0A1D3SQA9	tr|A0A1D3SQA9|A0A1D3SQA9_PLAMA	100.000	100	100.00	0.0	937	tr|A0A1D3SQA9|A0A1D3SQA9_PLAMA	tr|A0A1D3SQA9|A0A1D3SQA9_PLAMA Lipoyl synthase, apicoplast OS=Plasmodium malariae OX=5858 GN=LipA PE=3 SV=1
A0A1D3SQA9	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA	40.816	20	73.47	1.84e-04	42.4	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA Vacuolar protein sorting-associated protein 35, putative OS=Plasmodium malariae OX=5858 GN=VPS35 PE=3 SV=1
A0A1D3SQA9	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA	34.409	20	59.14	0.002	38.9	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA Vacuolar protein sorting-associated protein 35, putative OS=Plasmodium malariae OX=5858 GN=VPS35 PE=3 SV=1
A0A1D3SQA9	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA	35.556	20	68.89	0.026	35.4	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA	tr|A0A1D3PBT0|A0A1D3PBT0_PLAMA Vacuolar protein sorting-associated protein 35, putative OS=Plasmodium malariae OX=5858 GN=VPS35 PE=3 SV=1
A0A1D3SQA9	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA	39.394	15	51.52	4.38e-04	41.2	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA Parasite-infected erythrocyte surface protein, putative OS=Plasmodium malariae OX=5858 GN=PIESP1 PE=4 SV=1
A0A1D3SQA9	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA	41.379	15	50.00	0.002	39.3	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA Parasite-infected erythrocyte surface protein, putative OS=Plasmodium malariae OX=5858 GN=PIESP1 PE=4 SV=1
A0A1D3SQA9	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA	41.071	15	51.79	0.014	36.2	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA Parasite-infected erythrocyte surface protein, putative OS=Plasmodium malariae OX=5858 GN=PIESP1 PE=4 SV=1
A0A1D3SQA9	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA	38.182	15	50.91	0.082	33.9	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA	tr|A0A1D3PBH3|A0A1D3PBH3_PLAMA Parasite-infected erythrocyte surface protein, putative OS=Plasmodium malariae OX=5858 GN=PIESP1 PE=4 SV=1
A0A1D3SQA9	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	35.354	25	59.60	0.002	38.5	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_10024700 PE=4 SV=1
A0A1D3SQA9	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	35.354	25	58.59	0.010	36.6	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_10024700 PE=4 SV=1
A0A1D3SQA9	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	28.226	25	50.81	0.26	32.0	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_10024700 PE=4 SV=1
A0A1D3SQA9	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	32.927	25	57.32	0.95	30.4	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA	tr|A0A1D3RHX3|A0A1D3RHX3_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_10024700 PE=4 SV=1
A0A1D3SQA9	tr|A0A1D3TFC8|A0A1D3TFC8_PLAMA	39.583	12	75.00	0.017	36.2	tr|A0A1D3TFC8|A0A1D3TFC8_PLAMA	tr|A0A1D3TFC8|A0A1D3TFC8_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_14072700 PE=4 SV=1
A0A1D3SQA9	tr|A0A1D3TFC8|A0A1D3TFC8_PLAMA	34.545	12	67.27	0.043	34.7	tr|A0A1D3TFC8|A0A1D3TFC8_PLAMA	tr|A0A1D3TFC8|A0A1D3TFC8_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_14072700 PE=4 SV=1
A0A1D3TC97	tr|A0A1D3TC97|A0A1D3TC97_PLAMA	100.000	100	100.00	0.0	1244	tr|A0A1D3TC97|A0A1D3TC97_PLAMA	tr|A0A1D3TC97|A0A1D3TC97_PLAMA O-phosphoseryl-tRNA(Sec) selenium transferase OS=Plasmodium malariae OX=5858 GN=SEPSECS PE=3 SV=1
A0A1D3TC97	tr|A0A1D3TFE8|A0A1D3TFE8_PLAMA	25.000	13	55.00	1.7	30.0	tr|A0A1D3TFE8|A0A1D3TFE8_PLAMA	tr|A0A1D3TFE8|A0A1D3TFE8_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_14074000 PE=4 SV=1
A0A1D3TC97	tr|A0A1D3JJ10|A0A1D3JJ10_PLAMA	34.328	11	43.28	1.7	30.0	tr|A0A1D3JJ10|A0A1D3JJ10_PLAMA	tr|A0A1D3JJ10|A0A1D3JJ10_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_04017900 PE=3 SV=1
A0A1D3TC97	tr|A0A1D3SN02|A0A1D3SN02_PLAMA	40.816	8	57.14	2.4	29.6	tr|A0A1D3SN02|A0A1D3SN02_PLAMA	tr|A0A1D3SN02|A0A1D3SN02_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_11051300 PE=4 SV=1
A0A1D3TC97	tr|A0A1D3SPU1|A0A1D3SPU1_PLAMA	36.207	9	50.00	4.0	28.9	tr|A0A1D3SPU1|A0A1D3SPU1_PLAMA	tr|A0A1D3SPU1|A0A1D3SPU1_PLAMA Dynein beta chain, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_12051100 PE=4 SV=1
A0A1D3TCH6	tr|A0A1D3TCH6|A0A1D3TCH6_PLAMA	100.000	100	100.00	0.0	3078	tr|A0A1D3TCH6|A0A1D3TCH6_PLAMA	tr|A0A1D3TCH6|A0A1D3TCH6_PLAMA DNA-directed RNA polymerase subunit beta OS=Plasmodium malariae OX=5858 GN=RPC2 PE=3 SV=1
A0A1D3TCH6	tr|A0A1D3JJ98|A0A1D3JJ98_PLAMA	32.306	72	52.05	2.01e-114	392	tr|A0A1D3JJ98|A0A1D3JJ98_PLAMA	tr|A0A1D3JJ98|A0A1D3JJ98_PLAMA DNA-directed RNA polymerase subunit beta OS=Plasmodium malariae OX=5858 GN=RPB2 PE=3 SV=1
A0A1D3TCH6	tr|A0A1D3JJ98|A0A1D3JJ98_PLAMA	46.886	72	68.50	2.91e-78	283	tr|A0A1D3JJ98|A0A1D3JJ98_PLAMA	tr|A0A1D3JJ98|A0A1D3JJ98_PLAMA DNA-directed RNA polymerase subunit beta OS=Plasmodium malariae OX=5858 GN=RPB2 PE=3 SV=1
A0A1D3TCH6	tr|A0A1D3PC53|A0A1D3PC53_PLAMA	30.861	60	47.61	4.22e-51	197	tr|A0A1D3PC53|A0A1D3PC53_PLAMA	tr|A0A1D3PC53|A0A1D3PC53_PLAMA DNA-directed RNA polymerase subunit beta OS=Plasmodium malariae OX=5858 GN=RPA2 PE=3 SV=1
A0A1D3TCH6	tr|A0A1D3PC53|A0A1D3PC53_PLAMA	38.764	60	55.62	1.77e-30	129	tr|A0A1D3PC53|A0A1D3PC53_PLAMA	tr|A0A1D3PC53|A0A1D3PC53_PLAMA DNA-directed RNA polymerase subunit beta OS=Plasmodium malariae OX=5858 GN=RPA2 PE=3 SV=1
A0A1D3TCH6	tr|A0A1D3PC53|A0A1D3PC53_PLAMA	28.365	60	48.08	5.22e-11	66.2	tr|A0A1D3PC53|A0A1D3PC53_PLAMA	tr|A0A1D3PC53|A0A1D3PC53_PLAMA DNA-directed RNA polymerase subunit beta OS=Plasmodium malariae OX=5858 GN=RPA2 PE=3 SV=1
A0A1D3TCH6	tr|A0A1D3PC53|A0A1D3PC53_PLAMA	27.746	60	49.71	2.59e-09	60.5	tr|A0A1D3PC53|A0A1D3PC53_PLAMA	tr|A0A1D3PC53|A0A1D3PC53_PLAMA DNA-directed RNA polymerase subunit beta OS=Plasmodium malariae OX=5858 GN=RPA2 PE=3 SV=1
A0A1D3TCH6	tr|A0A1D3JJW6|A0A1D3JJW6_PLAMA	25.346	27	41.71	3.49e-19	92.8	tr|A0A1D3JJW6|A0A1D3JJW6_PLAMA	tr|A0A1D3JJW6|A0A1D3JJW6_PLAMA DNA-directed RNA polymerase subunit beta OS=Plasmodium malariae OX=5858 GN=rpoB PE=3 SV=1
A0A1D3TCH6	tr|A0A1D3PBZ5|A0A1D3PBZ5_PLAMA	26.214	7	47.57	0.65	33.1	tr|A0A1D3PBZ5|A0A1D3PBZ5_PLAMA	tr|A0A1D3PBZ5|A0A1D3PBZ5_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_09022400 PE=4 SV=1
A0A1D3TCK0	tr|A0A1D3TCK0|A0A1D3TCK0_PLAMA	100.000	100	100.00	0.0	6147	tr|A0A1D3TCK0|A0A1D3TCK0_PLAMA	tr|A0A1D3TCK0|A0A1D3TCK0_PLAMA glutamate synthase (NADH) OS=Plasmodium malariae OX=5858 GN=PmUG01_13025000 PE=3 SV=1
A0A1D3TCK0	tr|A0A1D3JMJ8|A0A1D3JMJ8_PLAMA	41.935	3	53.76	5.81e-04	43.9	tr|A0A1D3JMJ8|A0A1D3JMJ8_PLAMA	tr|A0A1D3JMJ8|A0A1D3JMJ8_PLAMA TLD domain-containing protein OS=Plasmodium malariae OX=5858 GN=PmUG01_07031300 PE=4 SV=1
A0A1D3TCK0	tr|A0A1D3SQD8|A0A1D3SQD8_PLAMA	22.901	4	45.04	0.001	43.1	tr|A0A1D3SQD8|A0A1D3SQD8_PLAMA	tr|A0A1D3SQD8|A0A1D3SQD8_PLAMA Mannosyltransferase OS=Plasmodium malariae OX=5858 GN=GPI10 PE=3 SV=1
A0A1D3TCK0	tr|A0A1D3JK53|A0A1D3JK53_PLAMA	54.286	2	68.57	0.003	41.6	tr|A0A1D3JK53|A0A1D3JK53_PLAMA	tr|A0A1D3JK53|A0A1D3JK53_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_01019800 PE=4 SV=1
A0A1D3TCK0	tr|A0A1D3JK53|A0A1D3JK53_PLAMA	59.259	2	66.67	1.1	33.1	tr|A0A1D3JK53|A0A1D3JK53_PLAMA	tr|A0A1D3JK53|A0A1D3JK53_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_01019800 PE=4 SV=1
A0A1D3TCK0	tr|A0A1D3JK53|A0A1D3JK53_PLAMA	47.500	2	60.00	1.3	32.7	tr|A0A1D3JK53|A0A1D3JK53_PLAMA	tr|A0A1D3JK53|A0A1D3JK53_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_01019800 PE=4 SV=1
A0A1D3TCK0	tr|A0A1D3TEP1|A0A1D3TEP1_PLAMA	35.294	4	66.67	0.007	40.4	tr|A0A1D3TEP1|A0A1D3TEP1_PLAMA	tr|A0A1D3TEP1|A0A1D3TEP1_PLAMA separase OS=Plasmodium malariae OX=5858 GN=PmUG01_14046700 PE=4 SV=1
A0A1D3TCK0	tr|A0A1D3TEP1|A0A1D3TEP1_PLAMA	28.125	4	60.94	0.090	37.0	tr|A0A1D3TEP1|A0A1D3TEP1_PLAMA	tr|A0A1D3TEP1|A0A1D3TEP1_PLAMA separase OS=Plasmodium malariae OX=5858 GN=PmUG01_14046700 PE=4 SV=1
A0A1D3TCK0	tr|A0A1D3TEP1|A0A1D3TEP1_PLAMA	27.731	4	50.42	0.11	36.6	tr|A0A1D3TEP1|A0A1D3TEP1_PLAMA	tr|A0A1D3TEP1|A0A1D3TEP1_PLAMA separase OS=Plasmodium malariae OX=5858 GN=PmUG01_14046700 PE=4 SV=1
A0A1D3TCP0	tr|A0A1D3TCP0|A0A1D3TCP0_PLAMA	100.000	100	100.00	0.0	3110	tr|A0A1D3TCP0|A0A1D3TCP0_PLAMA	tr|A0A1D3TCP0|A0A1D3TCP0_PLAMA DNA topoisomerase 2 OS=Plasmodium malariae OX=5858 GN=TOP2 PE=3 SV=1
A0A1D3TCP0	tr|A0A1A8WE70|A0A1A8WE70_PLAMA	23.636	18	44.55	2.76e-14	76.6	tr|A0A1A8WE70|A0A1A8WE70_PLAMA	tr|A0A1A8WE70|A0A1A8WE70_PLAMA DNA topoisomerase 2 OS=Plasmodium malariae OX=5858 GN=GyrB PE=3 SV=1
A0A1D3TCP0	tr|A0A1D3SMX2|A0A1D3SMX2_PLAMA	31.897	7	48.28	0.006	39.7	tr|A0A1D3SMX2|A0A1D3SMX2_PLAMA	tr|A0A1D3SMX2|A0A1D3SMX2_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_11046300 PE=4 SV=1
A0A1D3TCP0	tr|A0A1D3TCA4|A0A1D3TCA4_PLAMA	32.353	3	48.53	2.1	31.2	tr|A0A1D3TCA4|A0A1D3TCA4_PLAMA	tr|A0A1D3TCA4|A0A1D3TCA4_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_13016300 PE=4 SV=1
A0A1D3TCP0	tr|A0A1D3JJN0|A0A1D3JJN0_PLAMA	33.333	5	51.19	3.3	30.8	tr|A0A1D3JJN0|A0A1D3JJN0_PLAMA	tr|A0A1D3JJN0|A0A1D3JJN0_PLAMA MMS19 nucleotide excision repair protein OS=Plasmodium malariae OX=5858 GN=PmUG01_06019900 PE=3 SV=1
A0A1D3TCR2	tr|A0A1D3TCR2|A0A1D3TCR2_PLAMA	100.000	100	100.00	0.0	5082	tr|A0A1D3TCR2|A0A1D3TCR2_PLAMA	tr|A0A1D3TCR2|A0A1D3TCR2_PLAMA diphosphoinositol-pentakisphosphate 1-kinase OS=Plasmodium malariae OX=5858 GN=PmUG01_13029800 PE=3 SV=1
A0A1D3TCR2	tr|A0A1D3JMD1|A0A1D3JMD1_PLAMA	44.444	7	64.44	1.36e-14	78.6	tr|A0A1D3JMD1|A0A1D3JMD1_PLAMA	tr|A0A1D3JMD1|A0A1D3JMD1_PLAMA DNA-(apurinic or apyrimidinic site) lyase OS=Plasmodium malariae OX=5858 GN=OGG1 PE=3 SV=1
A0A1D3TCR2	tr|A0A1D3JMD1|A0A1D3JMD1_PLAMA	26.531	7	39.46	0.035	37.7	tr|A0A1D3JMD1|A0A1D3JMD1_PLAMA	tr|A0A1D3JMD1|A0A1D3JMD1_PLAMA DNA-(apurinic or apyrimidinic site) lyase OS=Plasmodium malariae OX=5858 GN=OGG1 PE=3 SV=1
A0A1D3TCR2	tr|A0A1D3TED6|A0A1D3TED6_PLAMA	40.000	3	76.47	5.42e-10	63.2	tr|A0A1D3TED6|A0A1D3TED6_PLAMA	tr|A0A1D3TED6|A0A1D3TED6_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_14032000 PE=4 SV=1
A0A1D3TCR2	tr|A0A1D3TEB5|A0A1D3TEB5_PLAMA	62.500	2	91.67	8.83e-09	59.7	tr|A0A1D3TEB5|A0A1D3TEB5_PLAMA	tr|A0A1D3TEB5|A0A1D3TEB5_PLAMA Transcription factor with AP2 domain(S), putative OS=Plasmodium malariae OX=5858 GN=PMUG01_14033900 PE=4 SV=1
A0A1D3TCR2	tr|A0A1D3SP76|A0A1D3SP76_PLAMA	42.353	5	55.29	2.71e-08	58.2	tr|A0A1D3SP76|A0A1D3SP76_PLAMA	tr|A0A1D3SP76|A0A1D3SP76_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_11041500 PE=4 SV=1
A0A1D3TCR2	tr|A0A1D3SP76|A0A1D3SP76_PLAMA	39.806	5	50.49	3.00e-07	54.7	tr|A0A1D3SP76|A0A1D3SP76_PLAMA	tr|A0A1D3SP76|A0A1D3SP76_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_11041500 PE=4 SV=1
A0A1D3TCR2	tr|A0A1D3SP76|A0A1D3SP76_PLAMA	32.558	5	41.86	0.80	33.5	tr|A0A1D3SP76|A0A1D3SP76_PLAMA	tr|A0A1D3SP76|A0A1D3SP76_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_11041500 PE=4 SV=1
A0A1D3TCX4	tr|A0A1D3TCX4|A0A1D3TCX4_PLAMA	100.000	100	100.00	0.0	946	tr|A0A1D3TCX4|A0A1D3TCX4_PLAMA	tr|A0A1D3TCX4|A0A1D3TCX4_PLAMA Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Plasmodium malariae OX=5858 GN=PmUG01_13028600 PE=3 SV=1
A0A1D3TCX4	tr|A0A1A8W923|A0A1A8W923_PLAMA	24.107	24	44.64	0.26	32.3	tr|A0A1A8W923|A0A1A8W923_PLAMA	tr|A0A1A8W923|A0A1A8W923_PLAMA Succinyl-CoA ligase, putative OS=Plasmodium malariae OX=5858 GN=PmUG01_13022600 PE=4 SV=1
A0A1D3TCX4	tr|A0A1D3TET3|A0A1D3TET3_PLAMA	38.462	8	61.54	1.9	29.3	tr|A0A1D3TET3|A0A1D3TET3_PLAMA	tr|A0A1D3TET3|A0A1D3TET3_PLAMA serine--tRNA ligase OS=Plasmodium malariae OX=5858 GN=PmUG01_14050800 PE=4 SV=1
A0A1D3TCX4	tr|A0A1A8W1F8|A0A1A8W1F8_PLAMA	50.000	5	68.18	2.5	28.9	tr|A0A1A8W1F8|A0A1A8W1F8_PLAMA	tr|A0A1A8W1F8|A0A1A8W1F8_PLAMA Vacuolar protein sorting-associated protein 51 homolog OS=Plasmodium malariae OX=5858 GN=PmUG01_11023000 PE=4 SV=1
A0A1D3TE75	tr|A0A1D3TE75|A0A1D3TE75_PLAMA	100.000	100	100.00	0.0	5264	tr|A0A1D3TE75|A0A1D3TE75_PLAMA	tr|A0A1D3TE75|A0A1D3TE75_PLAMA Telomerase reverse transcriptase OS=Plasmodium malariae OX=5858 GN=TERT PE=3 SV=1
A0A1D3TE75	tr|A0A1D3JJJ8|A0A1D3JJJ8_PLAMA	25.833	5	52.50	0.047	37.7	tr|A0A1D3JJJ8|A0A1D3JJJ8_PLAMA	tr|A0A1D3JJJ8|A0A1D3JJJ8_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_06018400 PE=4 SV=1
A0A1D3TE75	tr|A0A1D3SNT0|A0A1D3SNT0_PLAMA	29.293	5	40.40	0.061	37.4	tr|A0A1D3SNT0|A0A1D3SNT0_PLAMA	tr|A0A1D3SNT0|A0A1D3SNT0_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_12016500 PE=4 SV=1
A0A1D3TE75	tr|A0A1D3SNT0|A0A1D3SNT0_PLAMA	26.549	5	41.59	0.12	36.2	tr|A0A1D3SNT0|A0A1D3SNT0_PLAMA	tr|A0A1D3SNT0|A0A1D3SNT0_PLAMA Uncharacterized protein OS=Plasmodium malariae OX=5858 GN=PmUG01_12016500 PE=4 SV=1
